Station code,Name of the Monitoring Location,State Name,Temperature 0 C_min,Temperature 0 C_max,Dissolved Oxygen mg L_min,Dissolved Oxygen mg L_MAX,pH6.5 MIN,pH6.5 MAX,Conductivity µmho cm MIN,conductivity µmho cm MAX,Bio-chemical Oxygen Demand mg L,Bio-chemical Oxygen Demand mg L MAX,Nitrate mg L MIN,Nitrate mgL MAX,Fecal Coliform MIN,Fecacal coliform MAX,Total Coliform MPN 100 mL MIN,Total Coliform MPN 100 mL2 MAX,Year,aquatic_score,water_type,pH_category
2567,KAMALA RIVER AT BENIPATTI (MADHUBANI),BIHAR,17.0,28.0,5.2,9.5,7.4,8.1,203.0,436.0,1.4,2.0,0.7343646138807429,0.43,2300.0,160000.0,3300.0,160000.0,2020,3,Good,Neutral (6.5–8.5)
2569,KAMALA RIVER AT DARBHANGA,BIHAR,10.0,29.0,0.4,6.8,7.0,7.9,131.0,664.0,1.5,4.0,0.7343646138807429,1.13,1100.0,160000.0,2200.0,160000.0,2020,1,Polluted,Neutral (6.5–8.5)
2558,"HARBORA RIVER AT NARKATIAGANJ, WEST CHAMPARAN",BIHAR,16.0,29.0,3.5,7.7,7.3,8.1,287.0,499.0,1.5,3.2,0.7343646138807429,0.43,2200.0,160000.0,11000.0,160000.0,2020,1,Polluted,Neutral (6.5–8.5)
3133,KAMALA RIVER AT JAYNAGAR,BIHAR,12.0,28.0,5.6,9.7,7.2,8.3,160.0,373.0,1.4,2.4,0.7343646138807429,0.42,1100.0,160000.0,1400.0,160000.0,2020,3,Good,Neutral (6.5–8.5)
4299,"JEEWACH GHAT, DARBHANGA",BIHAR,11.0,29.0,4.2,8.1,7.1,7.9,158.0,619.0,1.6,2.7,0.7343646138807429,0.95,2300.0,160000.0,3200.0,160000.0,2020,2,Moderate,Neutral (6.5–8.5)
2565,KOSHI RIVER AT KURSHELA AT KATIHAR,BIHAR,14.0,28.0,6.2,9.2,7.0,8.3,154.0,302.0,1.7,2.9,0.7343646138807429,2.9544753347427766,2200.0,160000.0,3300.0,160000.0,2020,3,Good,Neutral (6.5–8.5)
2566,KOSHI RIVER AT MADHEPURA,BIHAR,12.0,27.0,5.5,8.1,7.2,8.2,185.0,268.0,1.4,2.8,0.7343646138807429,2.9544753347427766,930.0,160000.0,1400.0,160000.0,2020,3,Good,Neutral (6.5–8.5)
3137,"KOSHI RIVER AT BEERPUR, SUPAUL",BIHAR,18.0,27.0,7.0,9.6,7.4,8.4,214.0,299.0,1.2,2.2,0.7343646138807429,1.4,920.0,160000.0,1400.0,160000.0,2020,3,Good,Neutral (6.5–8.5)
1821,DAHA AT SIWAN,BIHAR,17.0,31.0,3.0,6.0,7.3,8.1,230.0,619.0,1.9,3.4,0.7343646138807429,1.22,4900.0,160000.0,7000.0,160000.0,2020,1,Polluted,Neutral (6.5–8.5)
4397,DAHA RIVER D/S RAJENDRA ROAD BRIDE SIWAN,BIHAR,17.0,31.0,3.6,5.8,7.2,8.3,254.0,716.0,1.8,3.8,0.7343646138807429,0.96,9400.0,160000.0,9400.0,160000.0,2020,1,Polluted,Neutral (6.5–8.5)
2560,"D/S DAHA RIVER AT SASAMUSA, GOPALGANJ",BIHAR,16.0,31.0,2.2,6.9,7.0,8.2,231.0,570.0,2.0,6.8,0.7343646138807429,1.14,7000.0,160000.0,17000.0,160000.0,2020,1,Polluted,Neutral (6.5–8.5)
2561,"DAHA RIVER AT ITWA BRIDGE, GOPALGANJ",BIHAR,16.0,30.0,1.7,8.6,7.3,8.5,292.0,528.0,1.4,3.5,0.7343646138807429,0.57,2200.0,160000.0,7900.0,160000.0,2020,1,Polluted,Neutral (6.5–8.5)
3129,DAHA RIVER AT MEERGANJ,BIHAR,17.0,30.0,4.3,9.0,7.3,8.3,242.0,521.0,1.6,3.0,0.7343646138807429,0.4,2700.0,160000.0,14000.0,160000.0,2020,2,Moderate,Neutral (6.5–8.5)
4292,"U/S SASAMUSA, GOPALGANJ",BIHAR,16.0,31.0,4.4,7.5,7.5,8.3,283.0,555.0,1.8,3.9,0.7343646138807429,2.9544753347427766,2200.0,160000.0,11000.0,160000.0,2020,1,Polluted,Neutral (6.5–8.5)
1823,"RIVER DHOUS AT MADHUVAPUR, MADHUBANI",BIHAR,20.0,30.0,4.7,8.7,7.0,7.9,121.0,296.0,1.4,2.1,0.7343646138807429,0.4,1100.0,35000.0,17000.0,54000.0,2020,2,Moderate,Neutral (6.5–8.5)
4405,"RIVER DHONS AT MADHUVAPUR, MADHUBANI",BIHAR,19.0,29.0,4.8,8.5,7.2,7.9,130.0,354.0,1.1,2.0,0.7343646138807429,0.33,1100.0,160000.0,14000.0,160000.0,2020,2,Moderate,Neutral (6.5–8.5)
2559,"RAMREKHA RIVER AT HARINAGAR, WEST CHAMPARAN",BIHAR,13.0,28.0,1.8,5.4,6.2,7.3,395.0,658.0,1.9,7.0,0.7343646138807429,0.45,28000.0,160000.0,43000.0,160000.0,2020,0,Highly Polluted,Acidic (<6.5)
3130,"RAMREKHA RIVER AT U/S HARINAGAR, WEST CHAMPARAN",BIHAR,12.0,28.0,1.2,5.5,6.9,7.3,318.0,407.0,1.9,5.0,0.7343646138807429,0.55,17000.0,160000.0,43000.0,160000.0,2020,1,Polluted,Neutral (6.5–8.5)
1822,"SIRSIYA AT RAXAUL, EAST CHAMPARAN",BIHAR,17.0,31.0,0.9,2.7,6.9,7.8,321.0,789.0,3.2,7.0,0.7343646138807429,0.62,14000.0,160000.0,35000.0,160000.0,2020,1,Polluted,Neutral (6.5–8.5)
3136,"SIRSIYA RIVER D/S RAXAUL (KOERIA TOLA), EAST
CHAMPARAN",BIHAR,17.0,31.0,0.3,2.1,6.8,7.9,326.0,776.0,3.3,6.0,0.7343646138807429,0.38,21000.0,160000.0,35000.0,160000.0,2020,1,Polluted,Neutral (6.5–8.5)
3132,BAGMATI RIVER AT MUZAFFARPUR- SITAMARHI ROAD BRIDG,BIHAR,15.0,34.0,6.0,9.5,7.5,8.3,185.0,502.0,1.4,3.6,0.7343646138807429,1.2,4000.0,160000.0,13000.0,160000.0,2020,2,Moderate,Neutral (6.5–8.5)
3135,"BAGMATI RIVER AT DARBANGA, SAMASTIPUR ROAD BRIDGE,",BIHAR,15.0,31.0,5.5,9.8,7.2,8.3,179.0,440.0,1.5,2.2,0.7343646138807429,0.95,1700.0,35000.0,3300.0,160000.0,2020,3,Good,Neutral (6.5–8.5)
3131,"U/S MANUSMAR RIVER (RIGA), SITAMARHI",BIHAR,13.0,32.0,5.2,8.5,7.5,8.2,184.0,452.0,1.1,2.7,0.7343646138807429,0.37,2100.0,160000.0,6300.0,160000.0,2020,3,Good,Neutral (6.5–8.5)
2563,"MANUSMAR RIVER AT RIGA, SITAMARHI",BIHAR,13.0,32.0,4.3,8.0,7.6,8.1,194.0,464.0,1.5,3.3,0.7343646138807429,0.47,2200.0,160000.0,14000.0,160000.0,2020,1,Polluted,Neutral (6.5–8.5)
4402,"MANUSMAR AT PARSHURAMPUR, RIGA - BELSUND ROAD, SITAMARHI",BIHAR,12.0,32.0,5.0,8.5,7.6,8.0,206.0,514.0,1.5,2.7,0.7343646138807429,0.34,780.0,160000.0,1700.0,160000.0,2020,3,Good,Neutral (6.5–8.5)
3119,"POONPUN RIVER NEAR POONPUN RAIL BRIDGE,",BIHAR,15.0,30.0,5.8,9.1,6.2,8.4,217.0,431.0,1.2,2.8,0.7343646138807429,0.5,1400.0,160000.0,7900.0,160000.0,2020,2,Moderate,Acidic (<6.5)
3120,"POONPUN RIVER NEAR KINZER ROAD BRIDGE, JEHANABAD",BIHAR,15.0,32.0,5.3,9.4,6.9,8.5,226.0,472.0,1.0,3.0,0.7343646138807429,0.51,1200.0,160000.0,2100.0,160000.0,2020,3,Good,Neutral (6.5–8.5)
4293,"U/S KOHRA, RAJ GHAT, MANJHAULIA, WEST
CHAMPARAN",BIHAR,14.0,29.0,4.3,7.2,7.4,8.3,283.0,552.0,1.7,2.9,0.7343646138807429,2.9544753347427766,2100.0,54000.0,4900.0,160000.0,2020,2,Moderate,Neutral (6.5–8.5)
4294,"D/S KOHRA, RAJ GHAT, MANJHAULIA, WEST
CHAMPARAN",BIHAR,15.0,31.0,4.1,6.9,7.3,7.7,288.0,688.0,1.7,4.2,0.7343646138807429,2.9544753347427766,2600.0,160000.0,22000.0,160000.0,2020,1,Polluted,Neutral (6.5–8.5)
4399,"HARHA RIVER AT BAGHA, LAURIYA ROAD BRIDGE",BIHAR,16.0,28.0,6.6,9.8,7.4,8.0,203.0,352.0,1.3,2.3,0.7343646138807429,0.74,780.0,160000.0,1700.0,206671.80172366623,2020,3,Good,Neutral (6.5–8.5)
4400,RIVER LAKHANDEI SITAMARHI U/S,BIHAR,17.0,32.0,5.5,8.5,7.5,8.3,169.0,668.0,1.9,3.8,0.7343646138807429,0.54,2100.0,160000.0,3900.0,160000.0,2020,2,Moderate,Neutral (6.5–8.5)
4401,RIVER LAKHANDEI SITAMARHI D/S,BIHAR,16.0,28.0,1.1,7.5,7.3,7.6,209.0,771.0,2.5,4.0,0.7343646138807429,0.57,4000.0,160000.0,28000.0,160000.0,2020,1,Polluted,Neutral (6.5–8.5)
4404,"GANGI AT ARA, D/S",BIHAR,21.0,35.0,1.0,6.6,7.0,7.8,225.0,654.0,1.6,6.0,0.7343646138807429,1.69,14000.0,160000.0,28000.0,160000.0,2020,1,Polluted,Neutral (6.5–8.5)
2117,"BICHIA, BRIDGE GOVINDGARH ROAD",MADHYA PRADESH,19.3,32.5,5.5,7.0,7.1,8.1,280.0,908.0,2.0,4.0,0.7343646138807429,0.77,8.0,82.0,84.0,430.0,2020,3,Good,Neutral (6.5–8.5)
1433,"SANKH AT TIGRA RESERVOIR, M.P.",MADHYA PRADESH,18.0,28.0,7.0,8.0,7.2,7.5,114.0,220.0,2.6251969852689276,1.8,0.7343646138807429,0.8,2.0,2.0,24.0,27.0,2020,4,Excellent,Neutral (6.5–8.5)
1610,"SONE AT ORIGINE AMARKANTAK, M.P",MADHYA PRADESH,18.0,29.0,6.7,7.2,6.2,7.7,158.0,795.0,2.6251969852689276,7.0,0.7343646138807429,0.32,2.0,2.0,2.0,18.0,2020,2,Moderate,Acidic (<6.5)
1142,"SONE AT CHACHAI, M.P.",MADHYA PRADESH,21.4,30.0,1.6,7.9,7.3,8.0,158.0,387.0,2.6251969852689276,1.6,0.7343646138807429,22.0,2.0,18.0,2.0,48.0,2020,3,Good,Neutral (6.5–8.5)
1371,"SONE AT AMLAI, M.P.",MADHYA PRADESH,21.5,32.0,7.0,8.1,7.51,8.1,187.0,375.0,2.6251969852689276,1.5,0.7343646138807429,0.56,2.0,18.0,2.0,43.0,2020,4,Excellent,Neutral (6.5–8.5)
1612,"SONE AT DEVLOAD OUT LET OF BANSAGAR DAM,",MADHYA PRADESH,22.0,30.2,7.0,8.0,7.4,8.1,198.0,467.0,2.6251969852689276,7.9,0.7343646138807429,0.62,2.0,18.0,27.0,47.0,2020,3,Good,Neutral (6.5–8.5)
3327,"SONE AT AMLAI, 100 METRE D/S AFTER MIXING OF ATPS EFFLUENT, REWA",MADHYA PRADESH,22.0,30.0,7.0,7.8,7.51,8.0,231.0,457.0,2.6251969852689276,1.7,0.7343646138807429,0.65,2.0,18.0,37.0,52.0,2020,4,Excellent,Neutral (6.5–8.5)
3846,"SONE AT JARWAHI NEAR ROAD BRIDGE, SHAHDOL",MADHYA PRADESH,22.0,30.2,7.0,8.0,7.2,8.1,193.0,486.0,2.6251969852689276,1.5,0.7343646138807429,0.46,2.0,18.0,27.0,48.0,2020,4,Excellent,Neutral (6.5–8.5)
30082,SONE DEORA U/S RIHAND (M. P.),INTER-STATE,19.0,30.0,6.2,7.4,7.4,8.1,159.0,194.0,2.7,3.5,0.7343646138807429,0.74,2000.0,2600.0,4500.0,6300.0,2020,2,Moderate,Neutral (6.5–8.5)
3851,SONE NEAR BHANVARSEN ROAD BRIDGE AFTER CONFLUENCE,MADHYA PRADESH,19.7,30.5,1.8,8.9,7.5,7.9,296.0,519.0,2.6251969852689276,2.0,0.7343646138807429,0.43,2.0,2.0,31.0,380.0,2020,3,Good,Neutral (6.5–8.5)
1607,"GOHAD DAM, GOHAD, M.P",MADHYA PRADESH,20.0,24.0,5.0,7.8,7.2,8.1,360.0,1220.0,1.9,3.0,0.32,1.0,2.0,45.0,34.0,170.0,2020,4,Excellent,Neutral (6.5–8.5)
3313,KARIYARI U/S BEFORE MIXING WITH WASTE WATER OF M/S,MADHYA PRADESH,19.0,30.5,6.5,7.9,7.6,8.6,310.0,986.0,2.6251969852689276,2.0,0.7343646138807429,0.57,2.0,2.0,33.0,49.0,2020,3,Good,Neutral (6.5–8.5)
3314,KARIYARI 100 MTR. D/S AFTER MIXING WITH WASTE WATE,MADHYA PRADESH,19.0,30.5,6.5,8.4,7.7,8.4,316.0,995.0,1.0,2.0,0.7343646138807429,0.84,2.0,18.0,34.0,58.0,2020,4,Excellent,Neutral (6.5–8.5)
3319,"NEWAJ AT W/S INTAKE POINT, SHUJALPUR, UJJAIN",MADHYA PRADESH,21.0,29.0,6.4,7.8,7.4,8.6,402.0,604.0,1.6,2.2,0.7343646138807429,1.81,2.0,83.0,30.0,70.0,2020,3,Good,Neutral (6.5–8.5)
3320,"NEWAJ AT U/S NEAR W/S INTAKE POINT, RAJGARH, GUNA",MADHYA PRADESH,20.0,26.0,6.8,7.9,7.0,7.9,206.0,415.0,1.0,1.9,0.7343646138807429,0.78,2.0,4.0,17.0,40.0,2020,4,Excellent,Neutral (6.5–8.5)
3310,"CHAMLA AT W/S INTAKE POINT BADNAGAR, UJJAIN",MADHYA PRADESH,24.0,29.0,7.1,7.7,7.8,8.1,298.0,770.0,1.8,2.0,0.48,1.1,2.0,6.0,46.0,49.0,2020,4,Excellent,Neutral (6.5–8.5)
3306,"CHOUPAN AT VIJAYPUR U/S NFL NALLA, GUNA",MADHYA PRADESH,12.0,26.0,6.8,8.0,7.1,8.4,280.0,503.0,1.1,1.8,0.7343646138807429,0.68,2.0,2.0,24.0,34.0,2020,4,Excellent,Neutral (6.5–8.5)
3307,"CHOUPAN AT VIJAYPUR 100 METRE D/S OF NFL
NALLA, GUNA",MADHYA PRADESH,12.0,27.0,6.7,7.3,7.3,8.5,318.0,536.0,1.3,2.2,0.7343646138807429,0.88,2.0,4.0,26.0,40.0,2020,4,Excellent,Neutral (6.5–8.5)
2100,"GOUR RIVER BHOGA DOOR, JABALPUR",MADHYA PRADESH,17.0,26.0,7.0,7.8,7.2,8.7,130.0,410.0,2.6251969852689276,1.6,0.7343646138807429,0.8,2.0,2.0,12.0,47.0,2020,3,Good,Neutral (6.5–8.5)
3311,"JAMUNI AT BARIYAGHAT U/S NEAR INTAKE POINT,
TIKAMGARH",MADHYA PRADESH,23.0,31.0,6.6,7.2,7.1,7.9,262.0,393.0,2.6251969852689276,1.3,0.7343646138807429,2.9544753347427766,2.0,2.0,5.0,24.0,2020,4,Excellent,Neutral (6.5–8.5)
4085,"JUMAR RIVER AT BIT MESRA, RANCHI",JHARKHAND,8.0,28.0,5.4,7.0,6.5,7.5,285.13598542362587,1259.1114554846552,2.1,3.2,0.7343646138807429,2.9544753347427766,140.0,150.0,280.0,930.0,2020,3,Good,Neutral (6.5–8.5)
2396,JUMAR AT KANKE DAM,JHARKHAND,9.0,23.0,6.7,8.5,6.8,7.7,285.13598542362587,1259.1114554846552,2.0,3.5,0.7343646138807429,2.9544753347427766,140.0,150.0,140.0,930.0,2020,3,Good,Neutral (6.5–8.5)
2401,AJAY RIVER AT MASANJORE DAM,JHARKHAND,15.0,35.0,8.0,8.6,7.1,8.0,304.0,314.0,1.4,2.8,0.7343646138807429,2.9544753347427766,3538.5852697095434,94402.99494284726,8970.337549488055,206671.80172366623,2020,3,Good,Neutral (6.5–8.5)
3554,"KONAR RIVER NEAR SWANG COAL WASHERY, BOKARO",JHARKHAND,20.0,35.0,7.4,7.6,7.4,7.6,285.13598542362587,1259.1114554846552,1.2,2.3,0.7343646138807429,2.9544753347427766,3538.5852697095434,94402.99494284726,8970.337549488055,206671.80172366623,2020,3,Good,Neutral (6.5–8.5)
2388,KONAR AT TILAYA DAM,JHARKHAND,19.0,33.0,7.4,8.4,7.3,7.6,285.13598542362587,1259.1114554846552,1.2,1.9,0.7343646138807429,2.9544753347427766,3538.5852697095434,94402.99494284726,8970.337549488055,206671.80172366623,2020,3,Good,Neutral (6.5–8.5)
2389,KONAR AT KONAR DAM,JHARKHAND,19.5,32.5,7.4,8.6,7.2,7.6,285.13598542362587,1259.1114554846552,1.1,2.0,0.7343646138807429,2.9544753347427766,3538.5852697095434,94402.99494284726,8970.337549488055,206671.80172366623,2020,3,Good,Neutral (6.5–8.5)
2390,KONAR AT TENUGHAT DAM,JHARKHAND,17.0,34.0,7.4,7.8,7.6,7.7,285.13598542362587,1259.1114554846552,2.6251969852689276,1.4,0.7343646138807429,2.9544753347427766,3538.5852697095434,94402.99494284726,8970.337549488055,206671.80172366623,2020,3,Good,Neutral (6.5–8.5)
4000,GARGA RIVER NEAR TELMUCHO BRIDGE,JHARKHAND,16.0,30.0,5.9,6.9,6.5,6.9,285.13598542362587,1259.1114554846552,1.8,4.6,0.7343646138807429,2.9544753347427766,3538.5852697095434,94402.99494284726,8970.337549488055,206671.80172366623,2020,2,Moderate,Neutral (6.5–8.5)
2379,NALKARI TRIBUTARY AT PATRATU,JHARKHAND,19.0,33.0,3.9,8.0,6.7,7.6,285.13598542362587,1259.1114554846552,1.2,2.9,0.7343646138807429,2.9544753347427766,3538.5852697095434,94402.99494284726,8970.337549488055,206671.80172366623,2020,2,Moderate,Neutral (6.5–8.5)
2381,BOKARO AT ZARANGDIH BRIDGE,JHARKHAND,19.5,36.5,7.2,7.5,7.3,7.5,285.13598542362587,1259.1114554846552,1.9,2.8,0.7343646138807429,2.9544753347427766,3538.5852697095434,94402.99494284726,8970.337549488055,206671.80172366623,2020,3,Good,Neutral (6.5–8.5)
1034,"SANKH AT BOLBA, JHARKAND",JHARKHAND,17.0,18.0,7.8,8.6,7.2,7.3,285.13598542362587,1259.1114554846552,1.9,2.2,0.7343646138807429,2.9544753347427766,140.0,150.0,750.0,930.0,2020,4,Excellent,Neutral (6.5–8.5)
2378,DAMODAR D/S BHAIRABI AT RAJRAPPA,JHARKHAND,17.0,33.0,7.6,8.6,7.3,7.8,285.13598542362587,1259.1114554846552,1.0,1.8,0.7343646138807429,2.9544753347427766,3538.5852697095434,94402.99494284726,8970.337549488055,206671.80172366623,2020,3,Good,Neutral (6.5–8.5)
3555,"DAMODAR RIVER NEAR ZARANGDIH BRIDGE, BOKARO",JHARKHAND,19.0,36.0,7.5,7.9,7.6,7.8,285.13598542362587,1259.1114554846552,1.0,2.0,0.7343646138807429,2.9544753347427766,3538.5852697095434,94402.99494284726,8970.337549488055,206671.80172366623,2020,3,Good,Neutral (6.5–8.5)
4083,"DAMODAR RIVER NEAR ROHINI PROJECT, NK AREA,
PO-DAKRA, RANCHI",JHARKHAND,10.0,28.0,8.2,8.5,7.3,7.4,285.13598542362587,1259.1114554846552,2.5,2.8,0.7343646138807429,2.9544753347427766,140.0,150.0,750.0,930.0,2020,4,Excellent,Neutral (6.5–8.5)
3553,DAMODAR RIVER NEAR TELMUCHO BRIDGE,JHARKHAND,17.5,29.0,7.4,7.7,7.4,7.6,285.13598542362587,1259.1114554846552,1.0,2.0,0.7343646138807429,2.9544753347427766,3538.5852697095434,94402.99494284726,8970.337549488055,206671.80172366623,2020,3,Good,Neutral (6.5–8.5)
3556,CONFLUENCE OF BOKARO & DAMODAR RIVER NEAR ZARANGDI,JHARKHAND,19.0,36.0,7.4,7.8,7.5,7.6,285.13598542362587,1259.1114554846552,1.3,2.1,0.7343646138807429,2.9544753347427766,3538.5852697095434,94402.99494284726,8970.337549488055,206671.80172366623,2020,3,Good,Neutral (6.5–8.5)
3557,"DAMODAR RIVER NEAR BERMO RAILWAY STATION, BOKARO",JHARKHAND,18.0,36.0,7.4,7.7,7.5,7.8,285.13598542362587,1259.1114554846552,1.1,1.9,0.7343646138807429,2.9544753347427766,3538.5852697095434,94402.99494284726,8970.337549488055,206671.80172366623,2020,3,Good,Neutral (6.5–8.5)
2382,DAMODAR AT PHUSRO ROAD BRIDGE,JHARKHAND,17.5,35.0,7.3,7.7,7.5,7.6,285.13598542362587,1259.1114554846552,1.3,2.4,0.7343646138807429,2.9544753347427766,3538.5852697095434,94402.99494284726,8970.337549488055,206671.80172366623,2020,3,Good,Neutral (6.5–8.5)
2380,DAMODAR AT RAMGARH ROAD BRIDGE,JHARKHAND,19.0,32.0,7.2,8.3,7.3,7.7,285.13598542362587,1259.1114554846552,1.1,2.9,0.7343646138807429,2.9544753347427766,3538.5852697095434,94402.99494284726,8970.337549488055,206671.80172366623,2020,3,Good,Neutral (6.5–8.5)
2383,DAMODAR U/S JAMADOBA WATER WORKS,JHARKHAND,19.0,31.0,7.5,7.8,7.2,7.6,285.13598542362587,1259.1114554846552,2.6251969852689276,1.5,0.7343646138807429,2.9544753347427766,3538.5852697095434,94402.99494284726,8970.337549488055,206671.80172366623,2020,3,Good,Neutral (6.5–8.5)
2384,DAMODAR AT DOMGARH WATER WORKS D/S SINDRI,JHARKHAND,18.0,33.0,7.5,7.7,7.3,7.6,285.13598542362587,1259.1114554846552,2.6251969852689276,2.2,0.7343646138807429,2.9544753347427766,3538.5852697095434,94402.99494284726,8970.337549488055,206671.80172366623,2020,3,Good,Neutral (6.5–8.5)
2391,DAMODAR AT PANCHET DAM,JHARKHAND,16.0,36.0,7.5,7.7,7.4,7.8,285.13598542362587,1259.1114554846552,2.6251969852689276,1.4,0.7343646138807429,2.9544753347427766,3538.5852697095434,94402.99494284726,8970.337549488055,206671.80172366623,2020,3,Good,Neutral (6.5–8.5)
1331,"DAMODAR AT DISHERGARH VILL.(NR.BIHAR-WEST BENGAL BORDER) , BURDWAN",WEST BENGAL,22.0,30.0,7.7,8.9,7.19,8.11,134.0,293.0,1.75,2.55,0.7343646138807429,0.65,1400.0,4800.0,3100.0,8400.0,2020,3,Good,Neutral (6.5–8.5)
1332,"DAMODAR AT D/S OF IISCO AFTER 3RD OUTFALL AT DHENNA VILLAGE, BURDWAN,WEST BENGAL",WEST BENGAL,21.0,31.0,7.7,8.8,7.24,8.09,143.0,327.0,1.4,2.45,0.7343646138807429,0.33,2200.0,3900.0,3800.0,6300.0,2020,3,Good,Neutral (6.5–8.5)
1333,"DAMODAR AT NARAINPUR AFTER CONFL. OF NUNIA NALLAH, BURDWAN,WEST BENGAL",WEST BENGAL,21.0,32.0,7.5,9.0,7.28,8.29,194.0,367.0,1.9,2.7,0.7343646138807429,0.47,1000.0,3200.0,1700.0,5800.0,2020,3,Good,Neutral (6.5–8.5)
1334,"DAMODAR NEAR MUJHER MANA VILLAGE AFTER CONF. OF TAMLA NALLAH, BURDWAN",WEST BENGAL,18.0,31.5,6.9,7.9,7.06,8.14,240.0,516.0,2.6,3.9,0.7343646138807429,0.4,3900.0,7900.0,6300.0,12000.0,2020,2,Moderate,Neutral (6.5–8.5)
10107,"RIVER DAMODAR AT ANDAL U/S, BURDWAN",WEST BENGAL,20.0,32.0,7.3,8.8,7.26,8.15,190.0,338.0,1.6,2.9,0.7343646138807429,1.0,1100.0,3300.0,1700.0,4700.0,2020,3,Good,Neutral (6.5–8.5)
10108,"RIVER DAMODAR AT ANDAL D/S, BURDWAN",WEST BENGAL,20.0,31.0,7.2,8.4,7.38,8.22,186.0,306.0,1.6,2.35,0.7343646138807429,0.7,1200.0,2700.0,1700.0,4700.0,2020,3,Good,Neutral (6.5–8.5)
10109,"RIVER DAMODAR AT ASANSOL U/S, BURDWAN",WEST BENGAL,22.0,30.0,8.0,9.0,7.55,8.24,140.0,288.0,1.5,2.55,0.7343646138807429,0.3,1700.0,3400.0,2600.0,4700.0,2020,3,Good,Neutral (6.5–8.5)
10110,"RIVER DAMODAR AT DURGAPUR U/S, BURDWAN",WEST BENGAL,21.0,31.0,7.3,8.5,7.37,8.45,194.0,322.0,1.5,2.5,0.7343646138807429,0.4,1300.0,3100.0,2000.0,6300.0,2020,3,Good,Neutral (6.5–8.5)
10111,"RIVER DAMODAR AT RANIGANJ D/S, BURDWAN",WEST BENGAL,21.5,32.0,7.5,8.7,7.21,8.14,273.0,373.0,1.5,2.75,0.7343646138807429,0.3,1700.0,4300.0,3100.0,7000.0,2020,3,Good,Neutral (6.5–8.5)
2527,"WATER INTAKE POINT FOR BURDWAN TOWN,",WEST BENGAL,21.5,33.5,8.0,8.5,7.4,8.6,191.0,372.0,1.8,2.85,0.7343646138807429,0.4,1700.0,3300.0,2400.0,4600.0,2020,2,Moderate,Neutral (6.5–8.5)
1764,"CHURNI D/S OF RANAGHAT TOWN,",WEST BENGAL,19.0,32.0,1.0,6.5,7.64,8.17,279.0,718.0,2.0,9.45,0.7343646138807429,0.62,1700.0,800000.0,14000.0,13000000.0,2020,1,Polluted,Neutral (6.5–8.5)
2518,"CHURNI, MAJHADIA, NADIA",WEST BENGAL,19.0,33.0,0.4,4.0,7.58,8.15,235.0,689.0,1.1,7.13,0.39,0.63,450.0,160000.0,780.0,300000.0,2020,1,Polluted,Neutral (6.5–8.5)
2541,"WATER INTAKE POINT FOR BANKURA TOWN ON
RIVER DWARAKESHWAR, BANKURA",WEST BENGAL,18.5,35.0,7.9,8.6,7.48,8.19,174.0,368.0,1.8,3.3,0.7343646138807429,0.5,1100.0,3100.0,1400.0,4300.0,2020,2,Moderate,Neutral (6.5–8.5)
2531,"U/S OF TARAPITH ON RIVER DWARKA AT SADHAK BAMDEB GHAT, BIRBHUM",WEST BENGAL,20.0,32.5,6.9,7.9,7.46,8.16,111.0,246.0,2.8,3.85,0.7343646138807429,0.4,3300.0,24000.0,5800.0,35000.0,2020,2,Moderate,Neutral (6.5–8.5)
2532,"D/S OF TARAPITH ON RIVER DWARKA, SATIGHAT",WEST BENGAL,19.0,32.0,6.7,7.5,7.06,7.94,116.0,267.0,3.1,4.2,0.7343646138807429,0.4,3900.0,54000.0,12000.0,92000.0,2020,2,Moderate,Neutral (6.5–8.5)
2514,"JALANGI, D/S OF KRISHNA NAGAR, NADIA",WEST BENGAL,19.0,33.0,2.2,10.9,7.66,8.27,253.0,635.0,1.35,6.35,0.7343646138807429,0.61,200.0,14000.0,800.0,17000.0,2020,1,Polluted,Neutral (6.5–8.5)
1337,"RUPNARAYAN BEFORE CONFL. TO RIVER GANGA NEAR GEONKHALI,MEDINIPORE, WEST BENGAL",WEST BENGAL,20.0,32.0,6.0,8.7,6.71,8.29,266.0,3045.0,2.6251969852689276,2.8,1.06,6.05,2200.0,8400.0,7900.0,17000.0,2020,3,Good,Neutral (6.5–8.5)
2509,"D/S OF RUPNARAYAN AT KOLAGHAT, NEAR KOLAGHAT RAIL BRIDGE NO.3,MEDINIPORE",WEST BENGAL,21.0,31.0,5.1,9.2,7.02,8.05,201.0,2533.0,2.6251969852689276,3.3,0.88,3.2,4100.0,9400.0,11000.0,130000.0,2020,2,Moderate,Neutral (6.5–8.5)
2531,"U/S OF TARAPITH ON RIVER DWARKA AT SADHAK BAMDEB GHAT, BIRBHUM",WEST BENGAL,24.0,32.5,6.9,7.6,7.46,8.16,111.0,246.0,2.85,3.85,0.08,0.204,3300.0,24000.0,5800.0,35000.0,2020,2,Moderate,Neutral (6.5–8.5)
2532,"D/S OF TARAPITH ON RIVER DWARKA, SATIGHAT",WEST BENGAL,24.0,32.0,6.7,7.5,7.21,7.94,116.0,267.0,3.15,4.2,0.08,0.211,3900.0,54000.0,12000.0,92000.0,2020,2,Moderate,Neutral (6.5–8.5)
